id,Name,PharmacyOrderableItem,DosageForm,DeaSpcl,OrderUnit,PricePerOrderUnit,BenchmarkPricePerDispenseUnit,DispenseUnit,DispenseUnitsPerOrderUnit,PricePerDispenseUnit,NcpdpDispenseUnit,VaPrintName,PackageSize,PackageType,DrugClass,Ndc,ApplicationPackage,Message,Restriction,Strength,Unit,PossibleDosages,LocalPossibleDosage,Synonym,Generic,InactiveDate,PharmacyOrderableItemID,RxCUI,NF
86300,LEVOTHYROXINE 150MCG TAB U/D,LEVOTHYROXINE,TAB,6,BX,136.18,000001.65530,TAB,100,1.3618,EACH,LEVOTHYROXINE NA (SYNTHROID) 150MCG TAB,100.0,BLIST PACK,HS851 THYROID SUPPLEMENTS,00074-7069-11,U,,,150,MCG,"[{""Dose"": ""150"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""SYNTHROID"", ""0074706919"", ""0110300747069115"", ""0074-7069-19"", ""00074-7069-19""]",LEVOTHYROXINE,,283,966225,
85094,LEVOTHYROXINE 200MCG TAB,LEVOTHYROXINE,TAB,6,BT,7.9,000001.65644,TAB,90,0.0878,EACH,LEVOTHYROXINE NA (SYNTHROID) 200MCG TAB,90.0,BOTTLE,HS851 THYROID SUPPLEMENTS,00074-7148-90,OX,,,200,MCG,"[{""Dose"": ""200"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""400"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""SYNTHROID"", ""LEV200""]",LEVOTHYROXINE,,283,892251,
85797,LEVOTHYROXINE 25MCG TAB,LEVOTHYROXINE,TAB,6,BT,88.25,000001.65636,TAB,1000,0.0883,EACH,LEVOTHYROXINE NA (SYNTHROID) 25MCG TAB,1000.0,BOTTLE,HS851 THYROID SUPPLEMENTS,00074-4341-19,OX,,,25,MCG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""37.5"", ""DispenseUnitsPerDose"": ""1.5""}, {""Dose"": ""50"", ""DispenseUnitsPerDose"": ""2""}, {""Dose"": ""75"", ""DispenseUnitsPerDose"": ""3""}]",[],"[""LEVOTHYROXINE"", ""300744341903"", ""00074-4341-90""]",LEVOTHYROXINE,,283,966220,
87418,LEVOTHYROXINE 25MCG TAB U/D,LEVOTHYROXINE,TAB,6,BT,43.87,000000.43870,TAB,100,0.4387,,LEVOTHYROXINE NA 25MCG TAB,100.0,BLIST PACK,HS851 THYROID SUPPLEMENTS,51079-0444-20,U,,,25,MCG,"[{""Dose"": ""25"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""51079-0444-20"", ""0100351079444012"", ""5107944420"", ""00074-4341-19"", ""00074434119""]",LEVOTHYROXINE,,283,966220,
86042,LEVOTHYROXINE 25MCG/ML SUSP (CMPD),LEVOTHYROXINE 25MCG/ML,"SUSP,ORAL",60M,BT,1,0.000,ML,120,0.0083,EACH,,,,HS851 THYROID SUPPLEMENTS,,O,,,,,[],[],[],,,1909,,
1350,LEVOTHYROXINE 500MCG/VIAL INJ,LEVOTHYROXINE 500MCG/VIAL,INJ,6,VI,275.67,000527.91000,VIAL,1,275.6700,MILLILITERS,,10 ML,VIAL,HS851 THYROID SUPPLEMENTS,63323-0648-10,IU,,,,,[],"[{""LocalPossibleDosage"": ""100MCG/0.1MG"", ""NumericDose"": ""100"", ""DoseUnit"": ""MICROGRAM(S)""}, {""LocalPossibleDosage"": ""50MCG/0.05MG"", ""NumericDose"": ""50"", ""DoseUnit"": ""MICROGRAM(S)""}]","[""SYNTHROID"", ""363323648107""]",LEVOTHYROXINE,,346,966219,
85091,LEVOTHYROXINE 50MCG TAB,LEVOTHYROXINE,TAB,6,BT,87.76,000001.65568,TAB,1000,0.0878,EACH,LEVOTHYROXINE NA (SYNTHROID) 50MCG TAB,1000.0,BOTTLE,HS851 THYROID SUPPLEMENTS,00074-4552-19,OX,,,50,MCG,"[{""Dose"": ""50"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""100"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""SYNTHROID"", ""LEV50"", ""LEVOTHYROXINE NA (SYNTHROID) 0.05MG TAB""]",LEVOTHYROXINE,,283,966221,
84998,LEVOTHYROXINE 50MCG TAB U/D,LEVOTHYROXINE,TAB,6,BX,49.8,000000.49800,TAB,100,0.4980,EACH,LEVOTHYROXINE NA 50MCG TAB,100.0,BLIST PACK,HS851 THYROID SUPPLEMENTS,51079-0440-20,U,,,50,MCG,"[{""Dose"": ""50"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""SYNTHROID"", ""0110300744552115"", ""00074-4552-11"", ""00074-4552-19"", ""0100351079440014"", ""5107944020"", ""51079-0440-20"", ""00744-0552-19"", ""00074455219"", ""00074455290""]",LEVOTHYROXINE,,283,966221,
84781,LEVOTHYROXINE 75MCG TAB,LEVOTHYROXINE,TAB,6,BT,86.56,000001.65639,TAB,1000,0.0866,EACH,LEVOTHYROXINE NA 75MCG TAB,90,BOTTLE,HS851 THYROID SUPPLEMENTS,00074-5182-19,OX,,,75,MCG,"[{""Dose"": ""75"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""SYNTHROID""]",LEVOTHYROXINE,,283,966222,
86874,LEVOTHYROXINE 75MCG TAB U/D,LEVOTHYROXINE,TAB,6,BX,157.64,000001.65520,TAB,100,1.5764,,LEVOTHYROXINE NA (SYNTHROID) 75MCG TAB,100.0,BLIST PACK,HS851 THYROID SUPPLEMENTS,00074-5182-11,U,,,75,MCG,"[{""Dose"": ""75"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""0110300745182113"", ""0100351079441011"", ""00781-5182-10"", ""00074-5182-19"", ""00074518290"", ""00074518219""]",LEVOTHYROXINE,,283,966222,
85588,LEVOTHYROXINE 88MCG TAB,LEVOTHYROXINE,TAB,6,BT,86.66,000001.65612,TAB,1000,0.0867,EACH,LEVOTHYROXINE NA (SYNTHROID) 88MCG TAB,1000.0,BOTTLE,HS851 THYROID SUPPLEMENTS,00074-6594-19,OXU,,,88,MCG,"[{""Dose"": ""88"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""176"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""SYNTHROID"", ""LEV88"", ""0074659419"", ""LEVOTHYROXINE"", ""synthroid"", ""300744552194"", ""00074-6594-19"", ""00074-6594-90"", ""LEVOTHYROXINE NA (SYNTHROID) 0.088MG TAB"", ""00074659419""]",LEVOTHYROXINE,,283,966253,
88420,LEVOTHYROXINE NA 150MCG CAP,LEVOTHYROXINE,"CAP,ORAL",6,BX,52.86,000004.12300,CAP,30,1.7620,,LEVOTHYROXINE NA 150MCG CAP,30,BLIST PACK,HS851 THYROID SUPPLEMENTS,82347-0050-04,OUX,***Capsule - Tirosint***,,150,MCG,"[{""Dose"": ""150"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""300"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""TIROSINT""]",LEVOTHYROXINE,,3675,966413,N/F
88015,LEVOTHYROXINE SOD OS 20MCG/ML,LEVOTHYROXINE,"SOLN,ORAL",6,BT,253.03,000001.44400,ML,200,1.2652,,LEVOTHYROXINE 100MCG/ML ORAL SOLN UD,OTHER,OTHER,HS851 THYROID SUPPLEMENTS,52652-1950-02,OUX,THYQUIDITY (ORAL THYROID SOLN),,,,[],[],"[""THYQUIDITY""]",LEVOTHYROXINE,,3409,2473276,
86767,LIDO/EPI/TETRACAINE/METABIS,LIDO/EPI/TETRACAINE/METABIS,SOLN,6,BX,34.95,000000.36350,ML,100,0.3495,,,,,"NT300 ANESTHETICS,MUCOSAL",51552-1345-01,OUX,FOR USE IN THE ER ONLY*,,,,[],[],"[""LETS KIT"", ""LETS"", ""351552134515""]",,,2598,1375970,
86033,LIDOCAINE 0.4% IN D5W INJ 250ML,LIDOCAINE 0.4% IN D5W,"INJ,SOLN",6,CS,56.36,000000.02076,ML,3000,0.019,MILLILITERS,,250 ML,BAG,CV300 ANTIARRHYTHMICS,00409-7931-32,I,,,4,MG/ML,"[{""Dose"": ""4"", ""DispenseUnitsPerDose"": ""1""}]",[],[],DEXTROSE/LIDOCAINE,,1918,1010860,
86504,LIDOCAINE 0.4% IN D5W INJ 500ML,LIDOCAINE 0.4% IN D5W,"INJ,SOLN",6,BX,143.48,000000.01238,ML,9000,0.0159,MILLILITERS,,24 X 500 ML,BAG,CV300 ANTIARRHYTHMICS,00338-0409-03,I,,,4,MG/ML,"[{""Dose"": ""4"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""0100303380409037""]",DEXTROSE/LIDOCAINE,,1918,1010860,
85994,LIDOCAINE 0.5% MPF 5MG/ML INJ 50ML VIAL,LIDOCAINE 0.5% MPF,"INJ,SOLN",6,VI,4.18,000000.20980,ML,50,0.084,MILLILITERS,LIDOCAINE HCL 0.5% (PF) INJ,50 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00186-0137-01,I,,,,,[],[],"[""XYLOCAINE"", ""0100304094278018""]",LIDOCAINE,,686,106530,
86077,LIDOCAINE 1% INJ (NB),LIDOCAINE 1% (NB),INJ,6FW,CS,37.86,000000.15856,ML,500,0.0757,EACH,LIDOCAINE HCL 1% INJ,20.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4276-01,O,,,,,[],"[{""LocalPossibleDosage"": ""1 ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2 ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""3 ML"", ""NumericDose"": ""3"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""4 ML"", ""NumericDose"": ""4"", ""DoseUnit"": ""MILLILITER(S)""}]",[],LIDOCAINE,,2012,1010033,
86453,LIDOCAINE 1% INJ 10ML MDV,LIDOCAINE 1%,INJ,6,PG,63.47,000000.26600,ML,250,0.2539,EACH,LIDOCAINE HCL 1% INJ,10 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0201-10,U,,,,,[],"[{""LocalPossibleDosage"": ""2ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5ML"", ""NumericDose"": ""5"", ""DoseUnit"": ""MILLILITER(S)""}]","[""355150251100"", ""P1418309""]",LIDOCAINE,,1960,1010033,
1352,LIDOCAINE 1% INJ 20ML MDV,LIDOCAINE 1%,INJ,6,CS,37.86,000000.15856,ML,500,0.0757,EACH,LIDOCAINE HCL 1% INJ,20 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4276-01,IU,,,,,[],"[{""LocalPossibleDosage"": ""10ML"", ""NumericDose"": ""10"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""12ML"", ""NumericDose"": ""12"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""14ML"", ""NumericDose"": ""14"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""16ML"", ""NumericDose"": ""16"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""18ML"", ""NumericDose"": ""18"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""20ML"", ""NumericDose"": ""20"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""4ML"", ""NumericDose"": ""4"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""6ML"", ""NumericDose"": ""6"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""8ML"", ""NumericDose"": ""8"", ""DoseUnit"": ""MILLILITER(S)""}]","[""XYLOCAINE"", ""0100304094276014"", ""363323485276"", ""0100304094276168""]",LIDOCAINE,,1960,1010033,
85298,LIDOCAINE 1% INJ 50ML MDV,LIDOCAINE 1%,INJ,6,PG,63.68,000000.06364,ML,1250,0.0509,EACH,LIDOCAINE HCL 1% INJ,50 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4276-02,U,,,,,[],[],[],LIDOCAINE,,1960,1010033,
1351,LIDOCAINE 1% INJ 5ML MPF,LIDOCAINE 1% MPF,INJ,6,TR,31.19,000000.78600,ML,125,0.2495,EACH,LIDOCAINE HCL 1% INJ,5.0,AMPUL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0492-57,IOUX,,,,,[],[],"[""XYLOCAINE"", ""000186023003"", ""363323492571"", ""0100304094713021"", ""0100304094713755""]",LIDOCAINE,,2544,1737566,
86079,LIDOCAINE 1%/EPINEPHRINE INJ (NB),LIDOCAINE 1%/EPINEPHRINE (NB),"INJ,SOLN",6FW,BX,29.93,000000.28000,ML,500,0.0599,MILLILITERS,LIDOCAINE 1%/EPI 1:100000 INJ,50 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0482-27,O,,,,,[],"[{""LocalPossibleDosage"": ""0.5ML"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""1ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5ML"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],EPINEPHRINE/LIDOCAINE,,2014,1010751,
86715,LIDOCAINE 2% INJ 10ML MDV,LIDOCAINE 2%,INJ,6,BX,35.32,000000.34500,ML,250,0.1413,,LIDOCAINE HCL 2% INJ,10.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0486-17,U,10ml vial,,,,[],[],"[""XYLOCAINE"", ""363323486174""]",LIDOCAINE,,2196,1010671,
1023,LIDOCAINE 2% INJ 10ML MPF,LIDOCAINE 2% MPF,INJ,6,BX,15.66,000000.69300,ML,50,0.3132,MILLILITERS,LIDOCAINE HCL 2% (PF) INJ,10 ML,AMP,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0496-97,IU,,,,,[],[],"[""XYLOCAINE MPF"", ""0100304094282022"", ""0100304094282121"", ""0110304094282029""]",LIDOCAINE,,2543,106534,
86716,LIDOCAINE 2% INJ 20ML MDV,LIDOCAINE 2%,INJ,6,BX,47.7,000000.19866,ML,500,0.0954,,LIDOCAINE HCL 2% INJ,20.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4277-01,U,20ml vial,,,,[],"[{""LocalPossibleDosage"": ""20ML"", ""NumericDose"": ""20"", ""DoseUnit"": ""MILLILITER(S)""}]","[""0100304094277011"", ""0100304094277165""]",LIDOCAINE,,2196,1010671,
86253,LIDOCAINE 2% INJ 50ML MDV,LIDOCAINE 2%,INJ,6,BX,83.86,000000.08380,ML,1250,0.0671,MILLILITERS,LIDOCAINE HCL 2% INJ,50.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4277-02,U,50ml vial,,,,[],[],"[""0100304094277028"", ""0100301439575016""]",LIDOCAINE,,2196,1010671,
86298,LIDOCAINE 2% INJ 50ML MPF,LIDOCAINE 2% MPF,INJ,6,BT,11.57,000000.20980,ML,50,0.231,MILLILITERS,LIDOCAINE HCL 2% (PF) INJ,OTHER,OTHER,"CN204 LOCAL ANESTHETICS,INJECTION",00186-0137-01,U,PRESERVATIVE FREE,,,,[],[],"[""XYLOCAINE""]",LIDOCAINE,,2543,106530,
87355,LIDOCAINE 2% INJ 5ML SDV,LIDOCAINE 2%,INJ,6,CS,51.26,000000.75000,ML,125,0.4101,,LIDOCAINE HCL 2% INJ,5 ML,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0208-05,U,5ml vial,,,,[],[],"[""363323495077"", ""36332320805"", ""363323208011""]",LIDOCAINE,,2196,1737761,
1353,LIDOCAINE 2% INJ SYRINGE 5ML,LIDOCAINE 2% SYRINGE,"INJ,SOLN",6,PG,42.31,000001.79200,ML,50,0.8462,MILLILITERS,LIDOCAINE HCL 20MG/ML (PF) INJ,5.0,SYRINGE,CV300 ANTIARRHYTHMICS,76329-3390-01,U,,,20,MG/ML,"[{""Dose"": ""20"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""0100376329339016""]",LIDOCAINE,,3075,1012068,
84267,LIDOCAINE 2% JELLY,LIDOCAINE 2%,JELLY,6,TU,35.3,000003.56533,ML,30,1.1767,EACH,LIDOCAINE HCL 2% TOP JELLY,30.0,TUBE,"DE700 LOCAL ANESTHETICS,TOPICAL",17478-0711-30,OUX,,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""XYLOCAINE"", ""0100317478711308"", ""LIDOCAINE HCL 2% TOP JELLY"", ""317478711308"", ""0100317478711100"", ""317478711100""]",LIDOCAINE,,909,1011852,
88058,LIDOCAINE 2% JELLY (PF) 120MG/6ML,LIDOCAINE 2%,JELLY,6,BX,24.84,000000.99166,ML,60,0.4140,,LIDOCAINE HCL 2% JELLY GLYDO 6ML,6.0,SYRINGE,"DE700 LOCAL ANESTHETICS,TOPICAL",25021-0673-76,OU,Preservative Free sterile topical syringe,,,,[],"[{""LocalPossibleDosage"": ""A THIN LAYER"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""GLYDO"", ""0100325021673768""]",LIDOCAINE,,909,1011852,
2876,LIDOCAINE 2% VISCOUS SOLN,LIDOCAINE 2%,LIQUID,6,BT,23.13,000000.25500,ML,100,0.2313,MILLILITERS,LIDOCAINE HCL 2% VISCOUS LIQUID,100.0,BOTTLE,"NT300 ANESTHETICS,MUCOSAL",00121-0950-03,OX,,,,,[],"[{""LocalPossibleDosage"": ""1 ml"", ""NumericDose"": """", ""DoseUnit"": ""MILLILITER(S)""}]","[""XYLOCAINE"", ""VISCOUS LIDOCAINE"", ""LIDOCAINE HCL 2% VISCOUS LIQUID""]",LIDOCAINE,,692,1010739,
86478,LIDOCAINE 2% VISCOUS SOLN (PYXIS),LIDOCAINE 2% (PYXIS),LIQUID,6,BT,6.19,000000.11000,ML,100,0.0619,MILLILITERS,LIDOCAINE HCL 2% VISCOUS LIQUID,100 ML,BOTTLE,"NT300 ANESTHETICS,MUCOSAL",50383-0775-04,OX,,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""PYXIS LIDOCAINE"", ""XYLOCAINE"", ""300543500495"", ""LIDOCAINE HCL 2% VISCOUS LIQUID""]",LIDOCAINE,,2368,1010739,
86272,LIDOCAINE 2% VISCOUS SOLN 15ML U/D,LIDOCAINE 2%,LIQUID,6,BX,214.16,000000.41075,ML,600,0.3569,MILLILITERS,LIDOCAINE HCL 2% VISCOUS LIQUID,40 X 20 ML,UNIT DOSE,"NT300 ANESTHETICS,MUCOSAL",00121-4950-40,UX,,,,,[],"[{""LocalPossibleDosage"": ""15ML"", ""NumericDose"": ""15"", ""DoseUnit"": ""MILLILITER(S)""}]","[""350383775157"", ""0100301210903151"", ""0100301214950151""]",LIDOCAINE,,692,1010739,
88186,LIDOCAINE 4% PATCH,LIDOCAINE 4%,PATCH,9,BX,31.19,000001.08866,PATCH,30,1.0397,,LIDOCAINE 4% PATCH,30,BOX,"DE700 LOCAL ANESTHETICS,TOPICAL",70512-0812-30,OUX,ED ORDERS LIMITED TO 10 DAY SUPPLY,,,,[],"[{""LocalPossibleDosage"": ""1 PATCH(ES)"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""305361202071"", ""46581-0830-01"", ""346581830019"", ""370512812010"", ""346581830064""]",LIDOCAINE,,3523,1737778,
84563,LIDOCAINE 5% PATCH,LIDOCAINE 5%,PATCH,6,BX,58.96,000002.16666,PATCH,30,1.9653,EACH,LIDOCAINE 5% PATCH,30.0,BOX,"DE700 LOCAL ANESTHETICS,TOPICAL",42858-0118-30,OUX,Use NDC on patch for partial box. ED ORDERS LIMITED TO 10 DAY SUPPLY,,,,[],"[{""LocalPossibleDosage"": ""1 PATCH"", ""NumericDose"": ""1"", ""DoseUnit"": ""PATCH(ES)""}, {""LocalPossibleDosage"": ""1 PATCH(ES)"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 PATCHES"", ""NumericDose"": ""2"", ""DoseUnit"": ""PATCH(ES)""}]","[""LIDODERM"", ""363481687017"", ""305913525115"", ""306031880100"", ""303789055163"", ""00591-3525-30"", ""00591352530"", ""0120342858118303"", ""30378905593"", ""30591352530"", ""34285811830"", ""30603188016"", ""36516279108"", ""0591352511""]",LIDOCAINE,,1041,1745091,
87329,LIDOCAINE 5% TOPICAL OINT,LIDOCAINE 5%,"OINT,TOP",6,BX,58.57,000001.82223,GM,35.44,1.6527,,LIDOCAINE 5% OINT,35.44,TUBE,"DE700 LOCAL ANESTHETICS,TOPICAL",16714-0878-01,OU,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""A THIN LAYER"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],LIDOCAINE,,2964,1543069,N/F
1027,LIDOCAINE 5%/DEXTROSE 7.5% INJ,LIDOCAINE 5%/DEXTROSE 7.5%,"INJ,SOLN",6,PG,207.94,000004.63100,AMP,50,4.1588,MILLILITERS,,,,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4712-01,IU,,,,,[],[],"[""XYLOCAINE SPINAL"", ""0100304094712017""]",,,287,1011093,
86723,LIDOCAINE HCL 1% (PF) INJ 2ML,LIDOCAINE 1% MPF,INJ,6,BX,52.42,000000.64210,ML,100,0.5242,,LIDOCAINE HCL 1% (PF) INJ,2.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4713-32,U,,,,,[],"[{""LocalPossibleDosage"": ""1ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}]","[""XYLOCAINE"", ""363323492274"", ""355150158720""]",LIDOCAINE,,2544,1737568,
86931,LIDOCAINE HCL 1%/EPINEPHRINE 1:100000INJ MDV,"LIDOCAINE 1% / EPINEPHRINE 1:100,000","INJ,SOLN",6,BX,29.93,000000.28000,ML,500,0.0599,,LIDOCAINE 1%/EPI 1:100000 INJ,20.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0482-27,U,,,,,[],"[{""LocalPossibleDosage"": ""10ML"", ""NumericDose"": ""10"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""15ML"", ""NumericDose"": ""15"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""1ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""20ML"", ""NumericDose"": ""20"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5ML"", ""NumericDose"": ""5"", ""DoseUnit"": ""MILLILITER(S)""}]","[""363323482275"", ""363323482039""]",EPINEPHRINE/LIDOCAINE,,687,1010751,
88134,LIDOCAINE HCL 1%/EPINEPHRINE 1:200000 10ML INJ SDV,"LIDOCAINE 1% / EPINEPHRINE 1:200,000","INJ,SOLN",6,VI,699.00,000001.10400,ML,250,2.7960,,LIDOCAINE 1%/EPI 1:200000 INJ,10.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0487-17,U,,,,,[],[],[],EPINEPHRINE/LIDOCAINE,,3478,1010677,
87905,LIDOCAINE HCL 2% (PF) INJ 10ML,LIDOCAINE 2% (PF),INJ,6,BT,1,0.000,ML,10,0.1000,,LIDOCAINE HCL 2% (PF) INJ,10.0,AMPUL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4282-12,U,,,,,[],[],[],LIDOCAINE,,3338,1737763,
86078,LIDOCAINE HCL 2% INJ (NB),LIDOCAINE 2% (NB),INJ,6FW,BX,83.86,000000.08380,ML,1250,0.0671,MILLILITERS,LIDOCAINE HCL 2% INJ,50.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",00409-4277-02,O,,,,,[],"[{""LocalPossibleDosage"": ""1 ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""2 ML"", ""NumericDose"": ""2"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""3 ML"", ""NumericDose"": ""3"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""4 ML"", ""NumericDose"": ""4"", ""DoseUnit"": ""MILLILITER(S)""}]",[],LIDOCAINE,,2013,1010671,
87936,LIDOCAINE HCL 2% INJ MPF 5ML,LIDOCAINE 2% MPF,INJ,6,CS,29.33,000000.71800,ML,125,0.2346,,LIDOCAINE HCL 2% INJ,5,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0495-07,O,,,,,[],"[{""LocalPossibleDosage"": ""1 ML"", ""NumericDose"": ""1"", ""DoseUnit"": ""MILLILITER(S)""}, {""LocalPossibleDosage"": ""5 ML"", ""NumericDose"": ""5"", ""DoseUnit"": ""MILLILITER(S)""}]","[""XYLOCAINE""]",LIDOCAINE,,2543,1737761,
87876,LIDOCAINE HCL 2% JELLY 5ML TUBE,LIDOCAINE 2%,JELLY,6,TU,40.6,000001.40000,ML,50,0.8120,,"LIDOCAINE HCL 2% JELLY,5ML TUBE",5,TUBE,"DE700 LOCAL ANESTHETICS,TOPICAL",17478-0711-31,O,5ML SIZE,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""A THIN LAYER"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""XYLOCAINE""]",LIDOCAINE,,909,1011852,
87356,LIDOCAINE HCL 2%/EPINEPHRINE 1:100000 20ML INJ MDV,"LIDOCAINE 2% / EPINEPHRINE 1:100,000","INJ,SOLN",6,CS,43.23,000000.28400,ML,500,0.0865,,LIDOCAINE 2%/EPI 1:100000 INJ,20.0,VIAL,"CN204 LOCAL ANESTHETICS,INJECTION",63323-0483-27,U,,,,,[],[],"[""363323483036"", ""36332348327"", ""0110304093182115""]",EPINEPHRINE/LIDOCAINE,,2985,1010759,
88288,LIDOCAINE HCL 3.5% OPH GEL,LIDOCAINE OPH 3.5%,"GEL,OPH",6,TU,335.11,000023.36200,ML,25,13.4044,,LIDOCAINE HCL 3.5% OPH GEL,01,TUBE,"OP700 ANESTHETICS,TOPICAL OPHTHALMIC",82584-0792-25,OUX,RESTRICTED TO OPTOMETRY FOR OFFICE USE ONLY,,,,[],[],[],LIDOCAINE,,3583,1009462,
1737,LIDOCAINE/PRILOCAINE 2.5%/2.5% CREAM 30GM,LIDOCAINE 2.5% / PRILOCAINE 2.5%,"CREAM,TOP",6,TU,24.7,000000.75533,GM,30,0.8233,GRAMS,LIDOCAINE 2.5%/PRILOCAINE 2.5% TOP KIT,5 GM,KIT,"DE700 LOCAL ANESTHETICS,TOPICAL",62332-0582-31,OXU,,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""EMLA"", ""0100317478190301"", ""LIDOCAINE 2.5%/PRILOCAINE 2.5% TOP KIT"", ""305912070302"", ""350383667308""]",LIDOCAINE/PRILOCAINE,,560,197877,
